n,v2,log_ratio
43261,3,-0.9808215479
43263,1,0.4054728129
43265,2,-0.2876743680
43267,1,0.4054728122
43269,4,-1.6739687299
43271,1,0.4054728115
43273,2,-0.2876743694
43275,1,0.4054728108
43277,3,-0.9808215507
43279,1,0.4054728100
43281,2,-0.2876743709
43283,1,0.4054728093
43285,6,-3.0602630938
43287,1,0.4054728086
43289,2,-0.2876743723
43291,1,0.4054728079
43293,3,-0.9808215536
43295,1,0.4054728072
43297,2,-0.2876743737
43299,1,0.4054728065
43301,4,-1.6739687355
43303,1,0.4054728058
43305,2,-0.2876743751
43307,1,0.4054728051
43309,3,-0.9808215564
43311,1,0.4054728044
43313,2,-0.2876743766
43315,1,0.4054728036
43317,5,-2.3671159190
43319,1,0.4054728029
43321,2,-0.2876743780
43323,1,0.4054728022
43325,3,-0.9808215593
43327,1,0.4054728015
43329,2,-0.2876743794
43331,1,0.4054728008
43333,4,-1.6739687412
43335,1,0.4054728001
43337,2,-0.2876743808
43339,1,0.4054727994
43341,3,-0.9808215621
43343,1,0.4054727987
43345,2,-0.2876743822
43347,1,0.4054727980
43349,10,-5.8328518274
43351,1,0.4054727973
43353,2,-0.2876743837
43355,1,0.4054727965
43357,3,-0.9808215649
43359,1,0.4054727958
43361,2,-0.2876743851
43363,1,0.4054727951
43365,4,-1.6739687469
43367,1,0.4054727944
43369,2,-0.2876743865
43371,1,0.4054727937
43373,3,-0.9808215678
43375,1,0.4054727930
43377,2,-0.2876743879
43379,1,0.4054727923
43381,5,-2.3671159303
43383,1,0.4054727916
43385,2,-0.2876743893
43387,1,0.4054727909
43389,3,-0.9808215706
43391,1,0.4054727902
43393,2,-0.2876743908
43395,1,0.4054727895
43397,4,-1.6739687526
43399,1,0.4054727887
43401,2,-0.2876743922
43403,1,0.4054727880
43405,3,-0.9808215734
43407,1,0.4054727873
43409,2,-0.2876743936
43411,1,0.4054727866
43413,6,-3.0602631165
43415,1,0.4054727859
43417,2,-0.2876743950
43419,1,0.4054727852
43421,3,-0.9808215763
43423,1,0.4054727845
43425,2,-0.2876743964
43427,1,0.4054727838
43429,4,-1.6739687582
43431,1,0.4054727831
43433,2,-0.2876743978
43435,1,0.4054727824
43437,3,-0.9808215791
43439,1,0.4054727817
43441,2,-0.2876743992
43443,1,0.4054727810
43445,5,-2.3671159416
43447,1,0.4054727803
43449,2,-0.2876744007
43451,1,0.4054727796
43453,3,-0.9808215819
43455,1,0.4054727788
43457,2,-0.2876744021
43459,1,0.4054727781
43461,4,-1.6739687639
43463,1,0.4054727774
43465,2,-0.2876744035
43467,1,0.4054727767
43469,3,-0.9808215847
43471,1,0.4054727760
43473,2,-0.2876744049
43475,1,0.4054727753
43477,7,-3.7534103084
43479,1,0.4054727746
43481,2,-0.2876744063
43483,1,0.4054727739
43485,3,-0.9808215876
43487,1,0.4054727732
43489,2,-0.2876744077
43491,1,0.4054727725
43493,4,-1.6739687695
43495,1,0.4054727718
43497,2,-0.2876744091
43499,1,0.4054727711
43501,3,-0.9808215904
43503,1,0.4054727704
43505,2,-0.2876744105
43507,1,0.4054727697
43509,5,-2.3671159529
43511,1,0.4054727690
43513,2,-0.2876744119
43515,1,0.4054727683
43517,3,-0.9808215932
43519,1,0.4054727676
43521,2,-0.2876744133
43523,1,0.4054727669
43525,4,-1.6739687752
43527,1,0.4054727662
43529,2,-0.2876744148
43531,1,0.4054727655
43533,3,-0.9808215960
43535,1,0.4054727648
43537,2,-0.2876744162
43539,1,0.4054727641
43541,6,-3.0602631391
43543,1,0.4054727633
43545,2,-0.2876744176
43547,1,0.4054727626
43549,3,-0.9808215988
43551,1,0.4054727619
43553,2,-0.2876744190
43555,1,0.4054727612
43557,4,-1.6739687808
43559,1,0.4054727605
43561,2,-0.2876744204
43563,1,0.4054727598
43565,3,-0.9808216016
43567,1,0.4054727591
43569,2,-0.2876744218
43571,1,0.4054727584
43573,5,-2.3671159642
43575,1,0.4054727577
43577,2,-0.2876744232
43579,1,0.4054727570
43581,3,-0.9808216044
43583,1,0.4054727563
43585,2,-0.2876744246
43587,1,0.4054727556
43589,4,-1.6739687864
43591,1,0.4054727549
43593,2,-0.2876744260
43595,1,0.4054727542
43597,3,-0.9808216073
43599,1,0.4054727535
43601,2,-0.2876744274
43603,1,0.4054727528
43605,8,-4.4465575115
43607,1,0.4054727521
43609,2,-0.2876744288
43611,1,0.4054727514
43613,3,-0.9808216101
43615,1,0.4054727507
43617,2,-0.2876744302
43619,1,0.4054727500
43621,4,-1.6739687920
43623,1,0.4054727493
43625,2,-0.2876744316
43627,1,0.4054727486
43629,3,-0.9808216129
43631,1,0.4054727479
43633,2,-0.2876744330
43635,1,0.4054727472
43637,5,-2.3671159754
43639,1,0.4054727465
43641,2,-0.2876744344
43643,1,0.4054727458
43645,3,-0.9808216157
43647,1,0.4054727451
43649,2,-0.2876744358
43651,1,0.4054727444
43653,4,-1.6739687976
43655,1,0.4054727437
43657,2,-0.2876744372
43659,1,0.4054727430
43661,3,-0.9808216185
43663,1,0.4054727423
43665,2,-0.2876744386
43667,1,0.4054727416
43669,6,-3.0602631615
43671,1,0.4054727409
43673,2,-0.2876744400
43675,1,0.4054727402
43677,3,-0.9808216213
43679,1,0.4054727395
43681,2,-0.2876744414
43683,1,0.4054727388
43685,4,-1.6739688032
43687,1,0.4054727381
43689,2,-0.2876744428
43691,1,0.4054727374
43693,3,-0.9808216241
43695,1,0.4054727367
43697,2,-0.2876744442
43699,1,0.4054727360
43701,5,-2.3671159866
43703,1,0.4054727353
43705,2,-0.2876744456
43707,1,0.4054727346
43709,3,-0.9808216268
43711,1,0.4054727339
43713,2,-0.2876744470
43715,1,0.4054727332
43717,4,-1.6739688088
43719,1,0.4054727325
43721,2,-0.2876744484
43723,1,0.4054727318
43725,3,-0.9808216296
43727,1,0.4054727311
43729,2,-0.2876744498
43731,1,0.4054727304
43733,7,-3.7534103533
43735,1,0.4054727297
43737,2,-0.2876744512
43739,1,0.4054727290
43741,3,-0.9808216324
43743,1,0.4054727283
43745,2,-0.2876744526
43747,1,0.4054727276
43749,4,-1.6739688144
43751,1,0.4054727270
43753,2,-0.2876744540
43755,1,0.4054727263
43757,3,-0.9808216352
43759,1,0.4054727256
43761,2,-0.2876744553
43763,1,0.4054727249
43765,5,-2.3671159977
43767,1,0.4054727242
43769,2,-0.2876744567
43771,1,0.4054727235
43773,3,-0.9808216380
43775,1,0.4054727228
43777,2,-0.2876744581
43779,1,0.4054727221
43781,4,-1.6739688199
43783,1,0.4054727214
43785,2,-0.2876744595
43787,1,0.4054727207
43789,3,-0.9808216408
43791,1,0.4054727200
43793,2,-0.2876744609
43795,1,0.4054727193
43797,6,-3.0602631838
43799,1,0.4054727186
43801,2,-0.2876744623
43803,1,0.4054727179
43805,3,-0.9808216436
43807,1,0.4054727172
43809,2,-0.2876744637
43811,1,0.4054727165
43813,4,-1.6739688255
43815,1,0.4054727158
43817,2,-0.2876744651
43819,1,0.4054727151
43821,3,-0.9808216463
43823,1,0.4054727144
43825,2,-0.2876744665
43827,1,0.4054727137
43829,5,-2.3671160088
43831,1,0.4054727130
43833,2,-0.2876744679
43835,1,0.4054727124
43837,3,-0.9808216491
43839,1,0.4054727117
43841,2,-0.2876744692
43843,1,0.4054727110
43845,4,-1.6739688311
43847,1,0.4054727103
43849,2,-0.2876744706
43851,1,0.4054727096
43853,3,-0.9808216519
43855,1,0.4054727089
43857,2,-0.2876744720
43859,1,0.4054727082
43861,9,-5.1397047366
43863,1,0.4054727075
43865,2,-0.2876744734
43867,1,0.4054727068
43869,3,-0.9808216547
43871,1,0.4054727061
43873,2,-0.2876744748
43875,1,0.4054727054
43877,4,-1.6739688366
43879,1,0.4054727047
43881,2,-0.2876744762
43883,1,0.4054727040
43885,3,-0.9808216574
43887,1,0.4054727033
43889,2,-0.2876744776
43891,1,0.4054727027
43893,5,-2.3671160199
43895,1,0.4054727020
43897,2,-0.2876744789
43899,1,0.4054727013
43901,3,-0.9808216602
43903,1,0.4054727006
43905,2,-0.2876744803
43907,1,0.4054726999
43909,4,-1.6739688421
43911,1,0.4054726992
43913,2,-0.2876744817
43915,1,0.4054726985
43917,3,-0.9808216630
43919,1,0.4054726978
43921,2,-0.2876744831
43923,1,0.4054726971
43925,6,-3.0602632060
43927,1,0.4054726964
43929,2,-0.2876744845
43931,1,0.4054726957
43933,3,-0.9808216657
43935,1,0.4054726950
43937,2,-0.2876744859
43939,1,0.4054726944
43941,4,-1.6739688477
43943,1,0.4054726937
43945,2,-0.2876744872
43947,1,0.4054726930
43949,3,-0.9808216685
43951,1,0.4054726923
43953,2,-0.2876744886
43955,1,0.4054726916
43957,5,-2.3671160310
43959,1,0.4054726909
43961,2,-0.2876744900
43963,1,0.4054726902
43965,3,-0.9808216713
43967,1,0.4054726895
43969,2,-0.2876744914
43971,1,0.4054726888
43973,4,-1.6739688532
43975,1,0.4054726881
43977,2,-0.2876744928
43979,1,0.4054726875
43981,3,-0.9808216740
43983,1,0.4054726868
43985,2,-0.2876744941
43987,1,0.4054726861
43989,7,-3.7534103976
43991,1,0.4054726854
43993,2,-0.2876744955
43995,1,0.4054726847
43997,3,-0.9808216768
43999,1,0.4054726840
44001,2,-0.2876744969
44003,1,0.4054726833
44005,4,-1.6739688587
44007,1,0.4054726826
44009,2,-0.2876744983
44011,1,0.4054726819
44013,3,-0.9808216795
44015,1,0.4054726813
44017,2,-0.2876744996
44019,1,0.4054726806
44021,5,-2.3671160420
44023,1,0.4054726799
44025,2,-0.2876745010
44027,1,0.4054726792
44029,3,-0.9808216823
44031,1,0.4054726785
44033,2,-0.2876745024
44035,1,0.4054726778
44037,4,-1.6739688642
44039,1,0.4054726771
44041,2,-0.2876745038
44043,1,0.4054726764
44045,3,-0.9808216850
44047,1,0.4054726758
44049,2,-0.2876745052
44051,1,0.4054726751
44053,6,-3.0602632281
44055,1,0.4054726744
44057,2,-0.2876745065
44059,1,0.4054726737
44061,3,-0.9808216878
44063,1,0.4054726730
44065,2,-0.2876745079
44067,1,0.4054726723
44069,4,-1.6739688697
44071,1,0.4054726716
44073,2,-0.2876745093
44075,1,0.4054726709
44077,3,-0.9808216905
44079,1,0.4054726703
44081,2,-0.2876745106
44083,1,0.4054726696
44085,5,-2.3671160530
44087,1,0.4054726689
44089,2,-0.2876745120
44091,1,0.4054726682
44093,3,-0.9808216933
44095,1,0.4054726675
44097,2,-0.2876745134
44099,1,0.4054726668
44101,4,-1.6739688752
44103,1,0.4054726661
44105,2,-0.2876745148
44107,1,0.4054726655
44109,3,-0.9808216960
44111,1,0.4054726648
44113,2,-0.2876745161
44115,1,0.4054726641
44117,8,-4.4465576002
44119,1,0.4054726634
44121,2,-0.2876745175
44123,1,0.4054726627
44125,3,-0.9808216987
44127,1,0.4054726620
44129,2,-0.2876745189
44131,1,0.4054726613
44133,4,-1.6739688807
44135,1,0.4054726607
44137,2,-0.2876745202
44139,1,0.4054726600
44141,3,-0.9808217015
44143,1,0.4054726593
44145,2,-0.2876745216
44147,1,0.4054726586
44149,5,-2.3671160640
44151,1,0.4054726579
44153,2,-0.2876745230
44155,1,0.4054726572
44157,3,-0.9808217042
44159,1,0.4054726566
44161,2,-0.2876745243
44163,1,0.4054726559
44165,4,-1.6739688861
44167,1,0.4054726552
44169,2,-0.2876745257
44171,1,0.4054726545
44173,3,-0.9808217070
44175,1,0.4054726538
44177,2,-0.2876745271
44179,1,0.4054726531
44181,6,-3.0602632500
44183,1,0.4054726525
44185,2,-0.2876745284
44187,1,0.4054726518
44189,3,-0.9808217097
44191,1,0.4054726511
44193,2,-0.2876745298
44195,1,0.4054726504
44197,4,-1.6739688916
44199,1,0.4054726497
44201,2,-0.2876745312
44203,1,0.4054726490
44205,3,-0.9808217124
44207,1,0.4054726484
44209,2,-0.2876745325
44211,1,0.4054726477
44213,5,-2.3671160749
44215,1,0.4054726470
44217,2,-0.2876745339
44219,1,0.4054726463
44221,3,-0.9808217151
44223,1,0.4054726456
44225,2,-0.2876745353
44227,1,0.4054726450
44229,4,-1.6739688971
44231,1,0.4054726443
44233,2,-0.2876745366
44235,1,0.4054726436
44237,3,-0.9808217179
44239,1,0.4054726429
44241,2,-0.2876745380
44243,1,0.4054726422
44245,7,-3.7534104415
44247,1,0.4054726415
44249,2,-0.2876745394
44251,1,0.4054726409
44253,3,-0.9808217206
44255,1,0.4054726402
44257,2,-0.2876745407
44259,1,0.4054726395
44261,4,-1.6739689025
44263,1,0.4054726388
44265,2,-0.2876745421
44267,1,0.4054726381
44269,3,-0.9808217233
44271,1,0.4054726375
44273,2,-0.2876745434
44275,1,0.4054726368
44277,5,-2.3671160858
44279,1,0.4054726361
44281,2,-0.2876745448
44283,1,0.4054726354
44285,3,-0.9808217260
44287,1,0.4054726347
44289,2,-0.2876745462
44291,1,0.4054726341
44293,4,-1.6739689080
44295,1,0.4054726334
44297,2,-0.2876745475
44299,1,0.4054726327
44301,3,-0.9808217288
44303,1,0.4054726320
44305,2,-0.2876745489
44307,1,0.4054726313
44309,6,-3.0602632718
44311,1,0.4054726307
44313,2,-0.2876745502
44315,1,0.4054726300
44317,3,-0.9808217315
44319,1,0.4054726293
44321,2,-0.2876745516
44323,1,0.4054726286
44325,4,-1.6739689134
44327,1,0.4054726280
44329,2,-0.2876745529
44331,1,0.4054726273
44333,3,-0.9808217342
44335,1,0.4054726266
44337,2,-0.2876745543
44339,1,0.4054726259
44341,5,-2.3671160967
44343,1,0.4054726252
44345,2,-0.2876745557
44347,1,0.4054726246
44349,3,-0.9808217369
44351,1,0.4054726239
44353,2,-0.2876745570
44355,1,0.4054726232
44357,4,-1.6739689188
44359,1,0.4054726225
44361,2,-0.2876745584
44363,1,0.4054726218
44365,3,-0.9808217396
44367,1,0.4054726212
44369,2,-0.2876745597
44371,1,0.4054726205
44373,11,-6.5259991854
44375,1,0.4054726198
44377,2,-0.2876745611
44379,1,0.4054726191
44381,3,-0.9808217423
44383,1,0.4054726185
44385,2,-0.2876745624
44387,1,0.4054726178
44389,4,-1.6739689242
44391,1,0.4054726171
44393,2,-0.2876745638
44395,1,0.4054726164
44397,3,-0.9808217450
44399,1,0.4054726158
44401,2,-0.2876745651
44403,1,0.4054726151
44405,5,-2.3671161075
44407,1,0.4054726144
44409,2,-0.2876745665
44411,1,0.4054726137
44413,3,-0.9808217477
44415,1,0.4054726131
44417,2,-0.2876745678
44419,1,0.4054726124
44421,4,-1.6739689296
44423,1,0.4054726117
44425,2,-0.2876745692
44427,1,0.4054726110
44429,3,-0.9808217504
44431,1,0.4054726103
44433,2,-0.2876745705
44435,1,0.4054726097
44437,6,-3.0602632935
44439,1,0.4054726090
44441,2,-0.2876745719
44443,1,0.4054726083
44445,3,-0.9808217531
44447,1,0.4054726076
44449,2,-0.2876745732
44451,1,0.4054726070
44453,4,-1.6739689350
44455,1,0.4054726063
44457,2,-0.2876745746
44459,1,0.4054726056
44461,3,-0.9808217558
44463,1,0.4054726050
44465,2,-0.2876745759
44467,1,0.4054726043
44469,5,-2.3671161183
44471,1,0.4054726036
44473,2,-0.2876745773
44475,1,0.4054726029
44477,3,-0.9808217585
44479,1,0.4054726023
44481,2,-0.2876745786
44483,1,0.4054726016
44485,4,-1.6739689404
44487,1,0.4054726009
44489,2,-0.2876745800
44491,1,0.4054726002
44493,3,-0.9808217612
44495,1,0.4054725996
44497,2,-0.2876745813
44499,1,0.4054725989
44501,7,-3.7534104848
44503,1,0.4054725982
44505,2,-0.2876745827
44507,1,0.4054725975
44509,3,-0.9808217639
44511,1,0.4054725969
44513,2,-0.2876745840
44515,1,0.4054725962
44517,4,-1.6739689458
44519,1,0.4054725955
44521,2,-0.2876745854
44523,1,0.4054725948
44525,3,-0.9808217666
44527,1,0.4054725942
44529,2,-0.2876745867
44531,1,0.4054725935
44533,5,-2.3671161291
44535,1,0.4054725928
44537,2,-0.2876745881
44539,1,0.4054725922
44541,3,-0.9808217693
44543,1,0.4054725915
44545,2,-0.2876745894
44547,1,0.4054725908
44549,4,-1.6739689512
44551,1,0.4054725901
44553,2,-0.2876745908
44555,1,0.4054725895
44557,3,-0.9808217720
44559,1,0.4054725888
44561,2,-0.2876745921
44563,1,0.4054725881
44565,6,-3.0602633150
44567,1,0.4054725875
44569,2,-0.2876745934
44571,1,0.4054725868
44573,3,-0.9808217747
44575,1,0.4054725861
44577,2,-0.2876745948
44579,1,0.4054725854
44581,4,-1.6739689566
44583,1,0.4054725848
44585,2,-0.2876745961
44587,1,0.4054725841
44589,3,-0.9808217774
44591,1,0.4054725834
44593,2,-0.2876745975
44595,1,0.4054725828
44597,5,-2.3671161398
44599,1,0.4054725821
44601,2,-0.2876745988
44603,1,0.4054725814
44605,3,-0.9808217800
44607,1,0.4054725807
44609,2,-0.2876746001
44611,1,0.4054725801
44613,4,-1.6739689619
44615,1,0.4054725794
44617,2,-0.2876746015
44619,1,0.4054725787
44621,3,-0.9808217827
44623,1,0.4054725781
44625,2,-0.2876746028
44627,1,0.4054725774
44629,8,-4.4465576869
44631,1,0.4054725767
44633,2,-0.2876746042
44635,1,0.4054725761
44637,3,-0.9808217854
44639,1,0.4054725754
44641,2,-0.2876746055
44643,1,0.4054725747
44645,4,-1.6739689673
44647,1,0.4054725741
44649,2,-0.2876746068
44651,1,0.4054725734
44653,3,-0.9808217881
44655,1,0.4054725727
44657,2,-0.2876746082
44659,1,0.4054725720
44661,5,-2.3671161505
44663,1,0.4054725714
44665,2,-0.2876746095
44667,1,0.4054725707
44669,3,-0.9808217907
44671,1,0.4054725700
44673,2,-0.2876746109
44675,1,0.4054725694
44677,4,-1.6739689726
44679,1,0.4054725687
44681,2,-0.2876746122
44683,1,0.4054725680
44685,3,-0.9808217934
44687,1,0.4054725674
44689,2,-0.2876746135
44691,1,0.4054725667
44693,6,-3.0602633364
44695,1,0.4054725660
44697,2,-0.2876746149
44699,1,0.4054725654
44701,3,-0.9808217961
44703,1,0.4054725647
44705,2,-0.2876746162
44707,1,0.4054725640
44709,4,-1.6739689780
44711,1,0.4054725634
44713,2,-0.2876746175
44715,1,0.4054725627
44717,3,-0.9808217988
44719,1,0.4054725620
44721,2,-0.2876746189
44723,1,0.4054725614
44725,5,-2.3671161612
44727,1,0.4054725607
44729,2,-0.2876746202
44731,1,0.4054725600
44733,3,-0.9808218014
44735,1,0.4054725594
44737,2,-0.2876746215
44739,1,0.4054725587
44741,4,-1.6739689833
44743,1,0.4054725580
44745,2,-0.2876746229
44747,1,0.4054725574
44749,3,-0.9808218041
44751,1,0.4054725567
44753,2,-0.2876746242
44755,1,0.4054725560
44757,7,-3.7534105277
44759,1,0.4054725554
44761,2,-0.2876746255
44763,1,0.4054725547
44765,3,-0.9808218067
44767,1,0.4054725540
44769,2,-0.2876746269
44771,1,0.4054725534
44773,4,-1.6739689886
44775,1,0.4054725527
44777,2,-0.2876746282
44779,1,0.4054725520
44781,3,-0.9808218094
44783,1,0.4054725514
44785,2,-0.2876746295
44787,1,0.4054725507
44789,5,-2.3671161719
44791,1,0.4054725501
44793,2,-0.2876746308
44795,1,0.4054725494
44797,3,-0.9808218121
44799,1,0.4054725487
44801,2,-0.2876746322
44803,1,0.4054725481
44805,4,-1.6739689940
44807,1,0.4054725474
44809,2,-0.2876746335
44811,1,0.4054725467
44813,3,-0.9808218147
44815,1,0.4054725461
44817,2,-0.2876746348
44819,1,0.4054725454
44821,6,-3.0602633577
44823,1,0.4054725447
44825,2,-0.2876746362
44827,1,0.4054725441
44829,3,-0.9808218174
44831,1,0.4054725434
44833,2,-0.2876746375
44835,1,0.4054725427
44837,4,-1.6739689993
44839,1,0.4054725421
44841,2,-0.2876746388
44843,1,0.4054725414
44845,3,-0.9808218200
44847,1,0.4054725408
44849,2,-0.2876746401
44851,1,0.4054725401
44853,5,-2.3671161825
44855,1,0.4054725394
44857,2,-0.2876746415
44859,1,0.4054725388
44861,3,-0.9808218227
44863,1,0.4054725381
44865,2,-0.2876746428
44867,1,0.4054725374
44869,4,-1.6739690046
44871,1,0.4054725368
44873,2,-0.2876746441
44875,1,0.4054725361
44877,3,-0.9808218253
44879,1,0.4054725355
44881,2,-0.2876746454
44883,1,0.4054725348
44885,9,-5.1397049100
44887,1,0.4054725341
44889,2,-0.2876746468
44891,1,0.4054725335
44893,3,-0.9808218280
44895,1,0.4054725328
44897,2,-0.2876746481
44899,1,0.4054725322
44901,4,-1.6739690099
44903,1,0.4054725315
44905,2,-0.2876746494
44907,1,0.4054725308
44909,3,-0.9808218306
44911,1,0.4054725302
44913,2,-0.2876746507
44915,1,0.4054725295
44917,5,-2.3671161931
44919,1,0.4054725288
44921,2,-0.2876746520
44923,1,0.4054725282
44925,3,-0.9808218333
44927,1,0.4054725275
44929,2,-0.2876746534
44931,1,0.4054725269
44933,4,-1.6739690151
44935,1,0.4054725262
44937,2,-0.2876746547
44939,1,0.4054725255
44941,3,-0.9808218359
44943,1,0.4054725249
44945,2,-0.2876746560
44947,1,0.4054725242
44949,6,-3.0602633789
44951,1,0.4054725236
44953,2,-0.2876746573
44955,1,0.4054725229
44957,3,-0.9808218385
44959,1,0.4054725222
44961,2,-0.2876746586
44963,1,0.4054725216
44965,4,-1.6739690204
44967,1,0.4054725209
44969,2,-0.2876746600
44971,1,0.4054725203
44973,3,-0.9808218412
44975,1,0.4054725196
44977,2,-0.2876746613
44979,1,0.4054725189
44981,5,-2.3671162036
44983,1,0.4054725183
44985,2,-0.2876746626
44987,1,0.4054725176
44989,3,-0.9808218438
44991,1,0.4054725170
44993,2,-0.2876746639
44995,1,0.4054725163
44997,4,-1.6739690257
44999,1,0.4054725157
45001,2,-0.2876746652
45003,1,0.4054725150
45005,3,-0.9808218465
45007,1,0.4054725143
45009,2,-0.2876746666
45011,1,0.4054725137
45013,7,-3.7534105700
45015,1,0.4054725130
45017,2,-0.2876746679
45019,1,0.4054725124
45021,3,-0.9808218491
